person_income,person_emp_length,person_age,loan_percent_income,loan_int_rate,loan_amnt,loan_status,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT
9.952325334619427,3.0,23,0.18,15.65,8.229777750081887,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
10.915033917272403,6.0,40,0.11,9.76,8.699681400989514,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
11.1154434073529,6.0,22,0.07,16.7,8.476579508530941,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
10.518700218288163,11.0,27,0.4,5.99,9.595670797663969,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10.645448706505872,2.0,31,0.17,7.9,8.853808274977197,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
11.002116507732016,0.0,25,0.12,9.25,8.853808274977197,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10.778977123006351,5.0,33,0.2,16.29,9.169622538697624,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
10.491301994830229,0.0,22,0.32,13.49,9.360999248261296,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
11.19822841866684,2.0,39,0.07,11.86,8.517393171418904,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
10.491301994830229,1.0,35,0.08,5.42,8.006700845440367,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
10.545367754151744,5.0,22,0.11,9.25,8.343077871169383,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
10.034559673629849,0.0,22,0.13,8.94,8.006700845440367,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
11.661354090741,5.0,25,0.09,14.26,9.210440366976515,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10.214751865245466,6.0,22,0.14,12.69,8.223090551161533,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
11.245059091624617,1.0,50,0.26,11.99,9.90353755128617,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
11.184435286790633,4.0,22,0.21,16.32,9.61587214452889,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
11.39316171900166,2.0,41,0.18,10.95,9.680406499268877,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
11.002116507732016,0.0,24,0.1,11.48,8.699681400989514,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
11.52288569676448,6.0,26,0.16,7.88,9.680406499268877,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
11.156264806643742,11.0,27,0.08,5.42,8.630700432209832,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
10.73633145595318,3.0,25,0.25,12.53,9.35018926709258,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10.778977123006351,10.0,34,0.19,7.14,9.105090961257083,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
11.918397239722838,0.0,42,0.11,8.49,9.680406499268877,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
10.714439990727769,1.0,23,0.22,12.21,9.210440366976515,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
11.127277689932466,8.0,24,0.05,7.74,8.188966863648876,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
11.635151947212842,10.0,26,0.11,7.29,9.39274525863144,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
10.915106645867503,3.0,28,0.09,12.53,8.517393171418904,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10.714239975170337,13.0,29,0.11,14.72,8.517393171418904,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
11.338583982516496,8.0,25,0.1,11.83,9.04793908261736,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
11.39640288460621,10.0,26,0.09,10.99,8.987321812850125,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
12.07254696717504,9.0,25,0.04,11.49,8.929435283803425,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
9.923339198238727,2.0,21,0.22,10.99,8.412054873292933,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
11.907336366511888,11.0,40,0.03,6.03,8.517393171418904,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
10.778977123006351,1.0,21,0.21,5.79,9.210440366976515,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10.94024216782542,2.0,25,0.06,15.62,8.160803920954665,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
11.264476926102368,11.0,28,0.15,16.95,9.39274525863144,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
10.545367754151744,8.0,29,0.09,7.14,8.188966863648876,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
11.451060699493429,4.0,24,0.27,11.49,10.12667110305036,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
10.275085591132717,4.0,24,0.5,15.7,9.575052927597383,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
9.952325334619427,2.0,23,0.14,12.68,8.006700845440367,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10.819798284210286,7.0,22,0.26,7.88,9.45727857185611,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
11.002116507732016,3.0,27,0.1,11.48,8.699681400989514,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
10.858941303591608,2.0,26,0.13,15.68,8.77971129020447,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
11.32781201446548,5.0,24,0.06,16.35,8.517393171418904,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
10.373522431293592,3.0,22,0.26,11.49,9.036106025364846,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
10.778977123006351,2.0,33,0.16,8.0,8.922791623969637,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
11.184435286790633,8.0,24,0.22,13.06,9.680406499268877,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
9.862717639992916,1.0,25,0.36,16.82,8.853808274977197,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
12.660331092405906,10.0,26,0.04,13.47,9.39274525863144,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
10.819798284210286,0.0,22,0.4,11.48,9.90353755128617,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
11.561725152903833,5.0,28,0.05,15.23,8.612685172875459,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
11.205054290550551,7.0,24,0.2,13.16,9.61587214452889,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10.859018228147889,0.0,28,0.23,13.35,9.39274525863144,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
11.156264806643742,5.0,23,0.29,12.21,9.90353755128617,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
10.93490891666386,9.0,28,0.3,14.59,9.90353755128617,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
10.73815599652319,1.0,22,0.05,11.99,7.696667081526462,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
11.350418300109132,0.0,24,0.19,6.91,9.680406499268877,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
11.719947764402807,7.0,28,0.03,8.59,8.294299608857235,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
11.184435286790633,3.0,24,0.18,7.29,9.48804786328076,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
11.53273789613992,8.0,24,0.18,12.53,9.798182590890704,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
9.798182590890704,3.0,24,0.3,15.99,8.594339400592892,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
10.645448706505872,3.0,26,0.14,7.29,8.699681400989514,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
9.99884318585288,3.0,24,0.18,13.92,8.294299608857235,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10.308985993422082,7.0,24,0.27,13.61,8.987321812850125,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
11.107825290265769,12.0,38,0.3,14.59,9.90353755128617,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
10.757924157061597,6.0,25,0.13,11.71,8.699681400989514,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
10.985174071781296,0.0,22,0.05,12.84,8.006700845440367,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10.859018228147889,4.0,25,0.29,12.18,9.61587214452889,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
10.373522431293592,13.0,29,0.19,12.18,8.699681400989514,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
10.673618922112436,9.0,27,0.09,13.48,8.294299608857235,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
9.61587214452889,4.0,23,0.27,13.98,8.294299608857235,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
10.60279074590741,7.0,38,0.3,8.9,9.39274525863144,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
11.251573687764475,8.0,25,0.12,6.03,9.105090961257083,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
10.308985993422082,2.0,28,0.4,5.42,9.39274525863144,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
11.005909242878186,7.0,23,0.13,12.98,8.987321812850125,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10.839600519357369,9.0,24,0.2,15.31,9.210440366976515,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
10.043292972227004,6.0,22,0.21,14.27,8.486940148245216,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10.933124826700707,5.0,24,0.31,5.99,9.76428295481558,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
11.350371240731954,11.0,36,0.04,12.69,8.160803920954665,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
10.322230781590136,2.0,22,0.33,12.8,9.210440366976515,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
12.498745990829317,0.0,41,0.09,10.37,10.085850775128716,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
10.824785726220822,6.0,22,0.07,7.14,8.160803920954665,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
11.52288569676448,2.0,31,0.07,13.22,8.922791623969637,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
10.714439990727769,4.0,23,0.2,5.99,9.105090961257083,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
11.184435286790633,5.0,23,0.22,7.4,9.680406499268877,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
11.156207662970246,0.0,29,0.03,11.11,7.783640596221253,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
10.59665973278358,6.0,25,0.26,9.91,9.249657234353132,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
12.128116509451258,4.0,22,0.14,11.36,10.12667110305036,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
11.184435286790633,5.0,24,0.11,10.0,8.987321812850125,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
11.775297421715829,1.0,33,0.15,6.62,9.90353755128617,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
10.59665973278358,2.0,22,0.25,6.03,9.210440366976515,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
10.956073354557526,2.0,25,0.18,11.66,9.249657234353132,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
10.42231110741318,4.0,26,0.18,10.71,8.699681400989514,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10.872237898382645,0.0,28,0.09,11.89,8.412054873292933,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
10.896757843893464,7.0,33,0.59,15.23,10.373522431293592,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
10.085850775128716,0.0,25,0.05,15.21,7.090909822079984,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
10.985309671896765,0.0,25,0.25,16.45,9.61587214452889,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
11.159117834926688,9.0,25,0.26,16.45,9.798182590890704,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
10.434145214930489,2.0,30,0.04,14.61,7.313886831633462,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
10.393324445863634,3.0,28,0.14,7.14,8.412054873292933,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10.874285408908944,8.0,24,0.08,7.88,8.294299608857235,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
10.060363087998608,5.0,41,0.43,10.38,9.210440366976515,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
10.691967639914864,1.0,24,0.14,8.0,8.699681400989514,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
11.082157933374816,0.0,29,0.15,8.94,9.210440366976515,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
10.944753174351684,9.0,25,0.35,13.61,9.90353755128617,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
10.203629181337648,3.0,22,0.1,7.51,7.937731775260109,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
11.470028402317832,1.0,31,0.06,9.45,8.657129031713755,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
10.34177474101152,9.0,35,0.48,13.16,9.61587214452889,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
10.59665973278358,4.0,24,0.35,6.03,9.546884034617923,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10.166044106207172,3.0,25,0.38,9.91,9.210440366976515,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
10.985309671896765,7.0,24,0.26,14.96,9.632400353656184,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
10.463131911491969,4.0,25,0.19,12.68,8.77971129020447,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
12.013706813470414,5.0,24,0.12,10.37,9.90353755128617,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
12.07254696717504,2.0,36,0.07,7.51,9.375939552625749,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
10.950824090522444,5.0,23,0.32,11.11,9.798182590890704,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
10.86858749601736,6.0,22,0.15,15.23,8.987321812850125,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
10.085850775128716,3.0,24,0.42,8.7,9.210440366976515,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
11.279744203985432,10.0,30,0.11,8.49,9.105090961257083,1,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
11.95761769646754,16.0,37,0.03,8.49,8.294299608857235,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
11.5449181960064,1.0,27,0.24,12.73,10.12667110305036,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
11.6172944892629,2.0,30,0.11,19.04,9.433563920090563,1,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
10.308985993422082,5.0,23,0.03,7.4,6.90875477931522,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
11.225256725762891,3.0,23,0.16,14.27,9.39274525863144,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
11.151969943847991,4.0,26,0.16,14.42,9.472781556562168,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
11.695255355062796,10.0,26,0.05,13.49,8.630700432209832,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
11.477308649967686,1.0,24,0.15,17.19,9.546884034617923,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
10.5713425658087,1.0,25,0.41,17.14,9.68352643191322,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
9.61587214452889,0.0,25,0.13,7.88,7.601402334583733,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10.348205424565991,1.0,27,0.24,7.74,8.922791623969637,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
10.896757843893464,0.0,21,0.03,14.96,7.378383712996714,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
11.002116507732016,13.0,29,0.02,6.76,6.90875477931522,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
10.859018228147889,6.0,26,0.05,14.82,7.824445930877619,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
11.112462823634855,4.0,39,0.22,10.37,9.61587214452889,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
10.819798284210286,2.0,25,0.22,10.75,9.287394001418471,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
11.002116507732016,4.0,27,0.12,8.9,8.881975184248867,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
10.960670023107763,6.0,22,0.36,11.48,9.952325334619427,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
11.561725152903833,2.0,24,0.13,7.66,9.53249633228804,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
10.714439990727769,8.0,24,0.13,7.51,8.699681400989514,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
10.545367754151744,6.0,26,0.03,15.27,6.90875477931522,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
10.038236953087743,4.0,28,0.21,10.38,8.476579508530941,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
11.272139700982676,0.0,25,0.11,13.48,9.036106025364846,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10.308985993422082,0.0,28,0.33,9.32,9.210440366976515,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
11.002116507732016,5.0,26,0.05,15.62,8.006700845440367,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
10.51328029770086,5.0,21,0.34,7.51,9.425532393502772,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
10.799514350728671,3.0,27,0.24,12.53,9.39274525863144,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
11.184435286790633,3.0,28,0.17,14.27,9.39274525863144,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10.859018228147889,10.0,26,0.1,15.65,8.517393171418904,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
11.472113887062386,1.0,23,0.1,7.49,9.210440366976515,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
11.302216779257382,6.0,26,0.06,10.75,8.517393171418904,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
10.308985993422082,3.0,41,0.3,5.42,9.091106284052485,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
10.736418414365376,2.0,64,0.1,11.09,8.476579508530941,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
11.19822841866684,8.0,24,0.13,12.53,9.140561477368266,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
10.203629181337648,0.0,27,0.43,20.11,9.35018926709258,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
10.12667110305036,2.0,26,0.2,12.69,8.517393171418904,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10.42231110741318,0.0,29,0.18,11.12,8.699681400989514,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
11.034905792929417,0.0,28,0.24,7.9,9.61587214452889,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
11.849404844423074,4.0,27,0.02,11.99,7.937731775260109,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
10.275085591132717,5.0,21,0.34,10.0,9.210440366976515,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
10.668885624799978,5.0,29,0.14,15.96,8.699681400989514,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
11.225256725762891,3.0,22,0.12,5.79,9.105090961257083,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
10.308985993422082,0.0,29,0.22,13.85,8.79497643168877,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
10.896757843893464,1.0,45,0.14,16.07,8.955577146281511,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
10.714439990727769,4.0,27,0.22,14.22,9.210440366976515,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
10.596559730283431,10.0,26,0.16,8.32,8.77971129020447,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
11.350418300109132,0.0,24,0.19,6.91,9.680406499268877,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
10.915106645867503,4.0,24,0.03,13.79,7.378383712996714,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
11.407576060361786,8.0,31,0.2,11.11,9.798182590890704,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
11.362114203075018,4.0,32,0.1,6.62,9.036106025364846,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
11.225256725762891,11.0,28,0.04,7.9,8.006700845440367,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
10.90755103814573,5.0,23,0.35,11.14,9.852246888342531,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
11.60824473564232,14.0,30,0.09,10.65,9.210440366976515,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
10.859018228147889,4.0,25,0.12,14.96,8.699681400989514,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
10.434145214930489,5.0,21,0.07,10.83,7.783640596221253,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
